pubchem_sid	brd_id
375216711	BRD-K29583369-001-02-8
375216710	BRD-K66510200-001-01-0
375216709	BRD-K54460488-001-01-5
375216708	BRD-A41588041-001-01-1
375216707	BRD-K70921642-001-01-9
375216706	BRD-A07277215-001-02-1
375216705	BRD-K89094009-001-02-9
375216704	BRD-A38586581-001-02-4
375216703	BRD-K58131241-001-02-4
375216702	BRD-A03768469-001-01-8
375216701	BRD-K49964887-001-01-1
375216700	BRD-A37770811-001-02-7
375216699	BRD-A48644379-001-01-7
375216698	BRD-K12233172-001-01-8
375216697	BRD-K08501790-001-02-4
375216696	BRD-K04198279-001-01-5
375216695	BRD-K16968588-001-01-3
375216694	BRD-A80350149-001-01-9
375216693	BRD-A75013571-001-01-7
375216692	BRD-K94600478-001-02-8
375216691	BRD-K58473874-001-01-6
375216690	BRD-A25379666-001-01-9
375216689	BRD-K22973848-001-02-9
375216688	BRD-K16262567-001-01-6
375216687	BRD-K96566846-001-02-4
375216686	BRD-K43157688-001-01-9
375216685	BRD-A95676374-001-01-6
375216684	BRD-K61535663-001-01-2
375216683	BRD-A69241211-001-01-8
375216682	BRD-A98634851-001-01-4
375216681	BRD-K09407988-001-02-5
375216680	BRD-A77094947-001-01-2
375216679	BRD-A69761517-001-01-6
375216678	BRD-K78497764-001-01-4
375216677	BRD-K85001268-001-01-6
375216676	BRD-A59902164-001-02-2
375216675	BRD-K11219165-001-01-7
375216674	BRD-K32893653-001-01-3
375216673	BRD-A86550762-001-02-2
375216672	BRD-A38758224-001-01-4
375216671	BRD-K44023891-001-01-5
375216670	BRD-K14930825-001-02-6
375216669	BRD-A94404260-001-01-1
375216668	BRD-K58955430-001-01-9
375216667	BRD-A57092549-001-02-0
375216666	BRD-A10473956-001-02-4
375216665	BRD-K24496474-001-01-2
375216664	BRD-K81124977-001-01-2
375216663	BRD-K31850536-001-02-5
375216662	BRD-A64294768-001-02-7
375216661	BRD-K21225486-001-01-4
375216660	BRD-A55167224-001-02-4
375216659	BRD-K40839371-001-01-7
375216658	BRD-K80211597-001-01-8
375216657	BRD-K99030588-001-01-2
375216656	BRD-K27289000-001-01-1
375216655	BRD-K18856978-001-01-6
375216654	BRD-K81150658-001-02-1
375216653	BRD-A69543299-001-01-2
375216652	BRD-A21712420-001-02-0
375216651	BRD-K82733411-001-01-3
375216650	BRD-A02665493-001-01-7
375216649	BRD-K22505718-001-01-8
375216648	BRD-A83194044-001-01-4
375216647	BRD-K02428126-001-01-3
375216646	BRD-K50833802-001-01-6
375216645	BRD-A26646538-001-01-6
375216644	BRD-A34273758-001-01-2
375216643	BRD-A38858082-001-01-3
375216642	BRD-A48355328-001-02-0
375216641	BRD-K40078805-001-01-8
375216640	BRD-K45370981-001-01-0
375216639	BRD-A12606178-001-01-1
375216638	BRD-A10333035-001-02-5
375216637	BRD-A07726315-001-01-8
375216636	BRD-K36400169-001-01-0
375216635	BRD-K59980829-001-01-5
375216634	BRD-K36993032-001-02-7
375216633	BRD-A03557194-001-01-7
375216632	BRD-K20887851-001-01-9
375216631	BRD-A54885611-001-01-5
375216630	BRD-K23970693-001-01-2
375216629	BRD-K31241971-001-01-1
375216628	BRD-K11326217-001-02-6
375216627	BRD-K23422584-001-01-6
375216626	BRD-K47696869-001-01-3
375216625	BRD-K26175909-001-01-5
375216624	BRD-K76665007-001-02-3
375216623	BRD-K39496621-001-01-7
375216622	BRD-K30608628-001-02-7
375216621	BRD-K96390846-001-01-1
375216620	BRD-K62051489-001-01-1
375216619	BRD-A27684752-001-02-3
375216618	BRD-K42465435-001-01-3
375216617	BRD-A74702927-001-01-7
375216616	BRD-K12584840-001-02-4
375216615	BRD-K62352112-001-02-6
375216614	BRD-A64600340-001-03-0
375216613	BRD-K96033735-001-02-9
375216612	BRD-K56556077-001-01-5
375216611	BRD-K35631675-001-01-8
375216610	BRD-A04261218-001-01-7
375216609	BRD-K07335232-001-01-6
375216608	BRD-A49759178-001-01-5
375216607	BRD-K47319191-001-01-1
375216606	BRD-A83585580-001-01-3
375216605	BRD-K84156761-001-01-1
375216604	BRD-A39894795-001-01-5
375216603	BRD-K63049158-001-01-4
375216602	BRD-K16595480-001-01-3
375216601	BRD-K17386557-001-02-2
375216600	BRD-K18797537-001-01-6
375216599	BRD-K04170397-001-01-1
375216598	BRD-K60174515-001-01-1
375216597	BRD-A26410547-001-01-6
375216596	BRD-K46167757-001-01-1
375216595	BRD-A66113693-001-02-7
375216594	BRD-K89238126-001-01-2
375216593	BRD-K76063227-001-02-5
375216592	BRD-K39003825-001-02-3
375216591	BRD-K31716315-001-02-5
375216590	BRD-K33546644-001-01-8
375216589	BRD-A61508135-001-02-9
375216588	BRD-K36567524-001-01-6
375216587	BRD-A30841846-001-01-4
375216586	BRD-A03270898-001-02-4
375216585	BRD-K98335730-001-02-1
375216584	BRD-K68899602-001-01-9
375216583	BRD-K10812929-001-02-5
375216582	BRD-K50831696-001-01-9
375216581	BRD-K75533851-001-01-3
375216580	BRD-K19236318-001-01-9
375216579	BRD-K72923442-001-01-5
375216578	BRD-A59713835-001-01-4
375216577	BRD-A08878512-001-01-7
375216576	BRD-K36394302-001-01-3
375216575	BRD-K04216315-001-02-9
375216574	BRD-A84695245-001-01-6
375216573	BRD-A39519267-001-01-7
375216572	BRD-K51157732-001-01-4
375216571	BRD-K76363273-001-01-4
375216570	BRD-K64613014-001-01-0
375216569	BRD-K05397721-001-01-6
375216568	BRD-A59897101-001-02-0
375216567	BRD-K67047362-001-01-6
375216566	BRD-A70109317-001-01-7
375216565	BRD-K78602814-001-01-9
375216564	BRD-K98799093-001-01-1
375216563	BRD-K23337295-001-01-6
375216562	BRD-K61833285-001-01-9
375216561	BRD-A46710306-001-02-4
375216560	BRD-K66676386-001-01-5
375216559	BRD-K95929431-001-02-6
375216558	BRD-A69998508-001-01-5
375216557	BRD-A39184217-001-01-1
375216556	BRD-A70686083-001-01-6
375216555	BRD-A18282872-001-02-2
375216554	BRD-A72907625-001-01-9
375216553	BRD-A45938436-001-01-7
375216552	BRD-K47023637-001-01-1
375216551	BRD-K02919945-001-01-0
375216550	BRD-A94366735-001-01-9
375216549	BRD-K96028602-001-01-1
375216548	BRD-K83573093-001-01-7
375216547	BRD-K98808485-001-01-6
375216546	BRD-K66142777-001-02-3
375216545	BRD-K93671773-001-02-2
375216544	BRD-K79015465-001-01-5
375216543	BRD-K98550257-001-02-8
375216542	BRD-K40951845-001-01-8
375216541	BRD-A35384186-001-01-8
375216540	BRD-K50689655-001-01-0
375216539	BRD-K23149736-001-01-2
375216538	BRD-A03916267-001-01-7
375216537	BRD-A05328428-001-01-9
375216536	BRD-K78207102-001-01-8
375216535	BRD-A31924409-001-01-6
375216534	BRD-K73022404-001-01-1
375216533	BRD-K92101782-001-01-2
375216532	BRD-A17840348-001-02-4
375216531	BRD-K92869837-001-01-9
375216530	BRD-K84678457-001-01-3
375216529	BRD-K63801797-001-01-5
375216528	BRD-K04943895-001-01-8
375216527	BRD-K47588991-001-01-3
375216526	BRD-K88802387-001-01-0
375216525	BRD-K66996496-001-01-4
375216524	BRD-K92135422-001-01-6
375216523	BRD-A27241730-001-01-1
375216522	BRD-K57447773-001-01-3
375216521	BRD-K32785935-001-01-1
375216520	BRD-K22283793-001-02-8
375216519	BRD-A70801820-001-01-9
375216518	BRD-K66721001-001-01-4
375216517	BRD-K77002647-001-01-6
375216516	BRD-A77648058-001-01-0
375216515	BRD-K52844482-001-01-8
375216514	BRD-K72350057-001-02-5
375216513	BRD-K18009164-001-02-4
375216512	BRD-K70156066-001-01-9
375216511	BRD-K18696257-001-01-8
375216510	BRD-K90456395-001-01-1
375216509	BRD-A39946355-001-01-5
375216508	BRD-K82015608-001-01-8
375216507	BRD-K80023446-001-01-0
375216506	BRD-K02096640-001-01-5
375216505	BRD-A25832676-001-01-5
375216504	BRD-K94979406-001-02-3
375216503	BRD-A17285403-001-01-6
375216502	BRD-K06038122-001-02-8
375216501	BRD-K73482636-001-01-7
375216500	BRD-K79411974-001-01-0
375216499	BRD-A11006483-001-01-5
375216498	BRD-A76673833-001-01-1
375216497	BRD-A09116218-001-02-6
375216496	BRD-K83096335-001-02-5
375216495	BRD-A41263056-001-01-3
375216494	BRD-K99165784-001-01-8
375216493	BRD-K26515840-001-01-4
375216492	BRD-A31719456-001-01-2
375216491	BRD-K41739213-001-01-0
375216490	BRD-A54244283-001-01-2
375216489	BRD-A38098635-001-02-6
375216488	BRD-A55436626-001-02-7
375216487	BRD-A30438170-001-02-3
375216486	BRD-K68625614-001-02-2
375216485	BRD-A72238156-001-02-4
375216484	BRD-K08086112-001-02-7
375216483	BRD-K06275352-001-01-9
375216482	BRD-A94052548-001-02-0
375216481	BRD-K45871309-001-02-0
375216480	BRD-K94263685-001-01-6
375216479	BRD-A17896217-001-01-6
375216478	BRD-K78097144-001-02-1
375216477	BRD-A46869735-001-01-1
375216476	BRD-K80879848-001-01-9
375216475	BRD-A39715794-001-01-3
375216474	BRD-K97027344-001-02-3
375216473	BRD-A07587720-001-01-3
375216472	BRD-K81164481-001-02-5
375216471	BRD-A58821971-001-01-0
375216470	BRD-K90141907-001-01-0
375216469	BRD-A40913671-001-01-9
375216468	BRD-K26794360-001-01-5
375216467	BRD-A27761283-001-02-7
375216466	BRD-K33733622-001-01-8
375216465	BRD-K15203334-001-01-3
375216464	BRD-A38011576-001-01-2
375216463	BRD-K81164806-001-01-5
375216462	BRD-K78517665-001-01-9
375216461	BRD-K00186715-001-01-6
375216460	BRD-K99610582-001-02-5
375216459	BRD-A75000689-001-02-1
375216458	BRD-A05943193-001-01-8
375216457	BRD-A76267410-001-01-3
375216456	BRD-K57872289-001-02-7
375216455	BRD-K57891381-001-01-6
375216454	BRD-K51578585-001-01-9
375216453	BRD-K24467968-001-01-6
375216452	BRD-K36490972-001-01-8
375216451	BRD-K82458301-001-01-0
375216450	BRD-A42858402-001-02-8
375216449	BRD-A92595656-001-01-0
375216448	BRD-K36543063-001-01-4
375216447	BRD-K59544710-001-02-9
375216446	BRD-K63487608-001-02-0
375216445	BRD-K82455721-001-01-8
375216444	BRD-K51194368-001-02-6
375216443	BRD-A47714299-001-02-4
375216442	BRD-A01863136-001-02-0
375216441	BRD-K03790992-001-01-6
375216440	BRD-K80979226-001-01-9
375216439	BRD-K33654356-001-01-8
375216438	BRD-K70819271-001-02-1
375216437	BRD-K76835581-001-01-8
375216436	BRD-A67500120-001-01-9
375216435	BRD-K13888217-001-01-5
375216434	BRD-A16767094-001-01-8
375216433	BRD-K25421877-001-01-2
375216432	BRD-K80109819-001-02-4
375216431	BRD-K32013635-001-01-1
375216430	BRD-K16229455-001-02-8
375216429	BRD-A60881794-001-01-5
375216428	BRD-K36220370-001-02-5
375216427	BRD-A22735330-001-01-1
375216426	BRD-K42314288-001-02-9
375216425	BRD-K68867200-001-01-2
375216424	BRD-K61995956-001-01-4
375216423	BRD-K12032321-001-02-2
375216422	BRD-K69077336-001-01-4
375216421	BRD-A68684690-001-01-0
375216420	BRD-K67543076-001-02-9
375216419	BRD-K73449467-001-02-8
375216418	BRD-K83123121-001-02-5
375216417	BRD-K88272355-001-01-4
375216416	BRD-K43404305-001-01-8
375216415	BRD-K72241386-001-01-0
375216414	BRD-K26226212-001-02-6
375216413	BRD-K00246696-001-01-1
375216412	BRD-K82622832-001-01-9
375216411	BRD-K65153583-001-01-7
375216410	BRD-K97326517-001-01-2
375216409	BRD-K38559714-001-01-1
375216408	BRD-K55386602-001-01-2
375216407	BRD-A42566233-001-01-4
375216406	BRD-K02641064-001-01-5
375216405	BRD-K11400841-001-03-1
375216404	BRD-K68797933-001-01-5
375216403	BRD-K84273942-001-01-6
375216402	BRD-K25990101-001-01-4
375216401	BRD-K01802056-001-01-4
375216400	BRD-K72684247-001-01-0
375216399	BRD-A28935047-001-01-5
375216398	BRD-K12650558-001-01-7
375216397	BRD-K25313211-001-02-4
375216396	BRD-K14320007-001-02-0
375216395	BRD-K56877308-001-01-6
375216394	BRD-A18511355-001-01-2
375216393	BRD-K91386558-001-01-2
375216392	BRD-K91842459-001-02-2
375216391	BRD-K64971840-001-01-2
375216390	BRD-K37154886-001-01-4
375216389	BRD-K47226868-001-01-0
375216388	BRD-A15031622-001-01-1
375216387	BRD-K78999803-001-02-0
375216386	BRD-K94496394-001-03-0
375216385	BRD-K14392312-001-01-1
375216384	BRD-K95407866-001-01-9
375216383	BRD-K64004136-001-01-5
375216382	BRD-K97814096-001-01-6
375216381	BRD-K87325592-001-01-4
375216380	BRD-K69816354-001-01-2
375216379	BRD-K90127051-001-02-1
375216378	BRD-K99806783-001-01-8
375216377	BRD-K94893753-001-01-7
375216376	BRD-K49949586-001-01-6
375216375	BRD-K87750350-001-02-3
375216374	BRD-A01687657-001-02-2
375216373	BRD-A77639688-001-01-7
375216372	BRD-K89157783-001-01-8
375216371	BRD-K48980098-001-01-3
375216370	BRD-K75019258-001-01-2
375216369	BRD-K40943709-001-01-0
375216368	BRD-K54876540-001-01-8
375216367	BRD-K57723992-001-02-0
375216366	BRD-A12626490-001-01-0
375216365	BRD-K04040407-001-01-4
375216364	BRD-A19306503-001-01-7
375216363	BRD-K54175713-001-01-6
375216362	BRD-K24917806-001-01-6
375216361	BRD-A54885674-001-01-9
375216360	BRD-K96375958-001-01-6
375216359	BRD-K34167384-001-01-6
375216358	BRD-K40375146-001-01-6
375216357	BRD-A73451241-001-01-1
375216356	BRD-K01368895-001-01-1
375216355	BRD-K17565240-001-01-6
375216354	BRD-K90858186-001-01-1
375216353	BRD-K31634440-001-01-0
375216352	BRD-K47910125-001-01-8
375216351	BRD-A54924576-001-01-5
375216350	BRD-K97160001-001-01-8
375216349	BRD-A93638624-001-01-6
375216348	BRD-K53341530-001-01-6
375216347	BRD-K21404822-001-01-8
375216346	BRD-K93200752-001-01-7
375216345	BRD-K23005979-001-01-2
375216344	BRD-K16489712-001-02-7
375216343	BRD-A70698931-001-02-3
375216342	BRD-A60831324-001-02-7
375216341	BRD-K43022829-001-01-5
375216340	BRD-K61892556-001-01-7
375216339	BRD-K71344054-001-01-4
375216338	BRD-A02515205-001-01-3
375216337	BRD-K19691432-001-01-6
375216336	BRD-A41858243-001-02-2
375216335	BRD-K05554071-001-01-8
375216334	BRD-A30212068-001-01-9
375216333	BRD-A10964140-001-01-1
375216332	BRD-A92687386-001-02-0
375216331	BRD-K86637751-001-01-0
375216330	BRD-K18804575-001-01-3
375216329	BRD-A45646429-001-01-5
375216328	BRD-K25601970-001-02-3
375216327	BRD-K25428023-001-01-0
375216326	BRD-K35768977-001-02-1
375216325	BRD-K23526658-001-01-5
375216324	BRD-K64759703-001-01-7
375216323	BRD-K48203074-001-01-8
375216322	BRD-A15935705-001-01-3
375216321	BRD-K39973069-001-01-4
375216320	BRD-K43307409-001-01-8
375216319	BRD-A90551398-001-02-6
375216318	BRD-K51717958-001-02-0
375216317	BRD-K79424692-001-01-4
375216316	BRD-K36549351-001-01-2
375216315	BRD-K75187473-001-01-6
375216314	BRD-K00484346-001-02-0
375216313	BRD-A30441439-001-01-6
375216312	BRD-K30005514-001-02-3
375216311	BRD-K55048085-001-01-4
375216310	BRD-A07363074-001-01-1
375216309	BRD-K73837056-001-01-3
375216308	BRD-K64685279-001-02-6
375216307	BRD-A74124707-001-01-0
375216306	BRD-K14992340-001-01-4
375216305	BRD-K64302576-001-01-0
375216304	BRD-A84157041-001-01-3
375216303	BRD-K36156475-001-01-7
375216302	BRD-K77848149-001-02-3
375216301	BRD-A20820549-001-01-0
375216300	BRD-K75638323-001-01-0
375216299	BRD-K71992024-001-02-5
375216298	BRD-A67834887-001-01-5
375216297	BRD-K30984960-001-01-0
375216296	BRD-K54882070-001-02-2
375216295	BRD-K05863609-001-01-4
375216294	BRD-K99801379-001-01-9
375216293	BRD-A31610865-001-01-8
375216292	BRD-K55233074-001-01-5
375216291	BRD-K22725275-001-01-7
375216290	BRD-A51636402-001-01-8
375216289	BRD-K72202248-001-01-0
375216288	BRD-K69004586-001-02-3
375216287	BRD-K02485084-001-02-1
375216286	BRD-A11436427-001-01-3
375216285	BRD-K61967771-001-01-6
375216284	BRD-K41013142-001-02-4
375216283	BRD-K86434517-001-02-5
375216282	BRD-K01058142-001-02-7
375216281	BRD-K08677984-001-01-0
375216280	BRD-K68452617-001-01-0
375216279	BRD-K72708006-001-02-6
375216278	BRD-A02891659-001-01-9
375216277	BRD-A52655094-001-01-0
375216276	BRD-K20171330-001-02-7
375216275	BRD-K16651425-001-01-2
375216274	BRD-K35792547-001-02-2
375216273	BRD-A66376312-001-02-1
375216272	BRD-A21680757-001-01-4
375216271	BRD-K25439926-001-01-5
375216270	BRD-A25721120-001-02-0
375216269	BRD-A29648490-001-01-5
375216268	BRD-K71406397-001-01-7
375216267	BRD-A91566856-001-01-0
375216266	BRD-K06278996-001-01-5
375216265	BRD-K08697764-001-02-2
375216264	BRD-K21133881-001-02-9
375216263	BRD-A80054988-001-01-1
375216262	BRD-A82206097-001-02-1
375216261	BRD-K27170358-001-01-1
375216260	BRD-A48232182-001-02-6
375216259	BRD-K84678439-001-01-6
375216258	BRD-K70210450-001-01-8
375216257	BRD-K82332644-001-01-3
375216256	BRD-K76722741-001-01-5
375216255	BRD-A42565351-001-01-2
375216254	BRD-K90058046-001-02-6
375216253	BRD-K95759401-001-01-5
375216252	BRD-K92554787-001-02-5
375216251	BRD-A28657072-001-01-3
375216250	BRD-K55068137-001-01-0
375216249	BRD-A58530590-001-01-8
375216248	BRD-A98918590-001-01-7
375216247	BRD-K04973410-001-01-1
375216246	BRD-K03097443-001-01-1
375216245	BRD-A28554324-001-01-8
375216244	BRD-K15248792-001-01-3
375216243	BRD-K10642184-001-01-8
375216242	BRD-A04593304-001-01-8
375216241	BRD-A62758395-001-01-6
375216240	BRD-A08856211-001-01-7
375216239	BRD-A69405311-001-01-8
375216238	BRD-A60851080-001-01-1
375216237	BRD-A19817498-001-01-0
375216236	BRD-A32233374-001-02-0
375216235	BRD-A03072764-001-01-7
375216234	BRD-A99230366-001-01-8
375216233	BRD-A31858017-001-01-0
375216232	BRD-A93584326-001-01-3
375216231	BRD-K90073139-001-01-5
375216230	BRD-K53793287-001-01-3
375216229	BRD-K37245743-001-01-3
375216228	BRD-K16253103-001-01-6
375216227	BRD-K08698661-001-01-6
375216226	BRD-A99362840-001-01-5
375216225	BRD-K89345571-001-01-5
375216224	BRD-K04758682-001-01-7
375216223	BRD-K83886538-001-01-6
375216222	BRD-K16059490-001-02-6
375216221	BRD-K41746234-001-01-0
375216220	BRD-K01134180-001-01-1
375216219	BRD-A80670303-001-01-2
375216218	BRD-A59890368-001-01-5
375216217	BRD-K70132466-001-02-4
375216216	BRD-A91690891-001-01-5
375216215	BRD-A92096131-001-01-4
375216214	BRD-A68601868-001-01-0
375216213	BRD-K70667840-001-01-8
375216212	BRD-A21043657-001-01-6
375216211	BRD-A73981274-001-01-7
375216210	BRD-A60619232-001-02-7
375216209	BRD-A04646332-001-01-0
375216208	BRD-K47572335-001-01-2
375216207	BRD-A64968863-001-02-0
375216206	BRD-A12471032-001-01-6
375216205	BRD-K68717245-001-01-6
375216204	BRD-K49118101-001-01-4
375216203	BRD-A78465816-001-01-1
375216202	BRD-A75767292-001-01-6
375216201	BRD-K01243017-001-01-9
375216200	BRD-K87455797-001-01-2
375216199	BRD-K78452609-001-02-6
375216198	BRD-K49914829-001-01-7
375216197	BRD-K34993559-001-01-4
375216196	BRD-A44305245-001-01-1
375216195	BRD-A65087028-001-01-2
375216194	BRD-K63048421-001-01-7
375216193	BRD-A99832881-001-01-7
375216192	BRD-A41512960-001-02-6
375216191	BRD-K74173305-001-02-9
375216190	BRD-K34064413-001-01-0
375216189	BRD-A77285337-001-01-4
375216188	BRD-K10313638-001-01-8
375216187	BRD-A00967858-001-01-8
375216186	BRD-K77354297-001-01-4
375216185	BRD-K51829690-001-01-8
375216184	BRD-A67714344-001-01-6
375216183	BRD-K31263945-001-01-8
375216182	BRD-K93507450-001-01-0
375216181	BRD-K71298347-001-02-7
375216180	BRD-K51163197-001-02-8
375216179	BRD-K42496151-001-01-0
375216178	BRD-K10942187-001-01-9
375216177	BRD-A82057255-001-02-6
375216176	BRD-A90260815-001-01-1
375216175	BRD-A24159704-001-02-8
375216174	BRD-A59479136-001-01-8
375216173	BRD-K21788786-001-02-6
375216172	BRD-K35784720-001-01-0
375216171	BRD-K06994392-001-01-7
375216170	BRD-A14109487-001-01-0
375216169	BRD-K06892004-001-01-3
375216168	BRD-K26365574-001-01-6
375216167	BRD-A30338459-001-01-9
375216166	BRD-K59241028-001-01-1
375216165	BRD-K76284781-001-01-7
375216164	BRD-A12138288-001-01-2
375216163	BRD-K02509165-001-01-2
375216162	BRD-A69006682-001-01-5
375216161	BRD-K65662210-001-02-6
375216160	BRD-K64496746-001-01-5
375216159	BRD-K28342426-001-01-3
375216158	BRD-K73206429-001-01-1
375216157	BRD-K86159812-001-01-2
375216156	BRD-K76532636-001-02-4
375216155	BRD-A35786131-001-01-0
375216154	BRD-K99092919-001-02-0
375216153	BRD-A89155937-001-01-9
375216152	BRD-K07951634-001-01-4
375216151	BRD-K74885196-001-03-8
375216150	BRD-K40777120-001-01-3
375216149	BRD-K56675411-001-01-8
375216148	BRD-K70028496-001-01-0
375216147	BRD-A55648878-001-01-4
375216146	BRD-A55671727-001-01-9
375216145	BRD-K26664645-001-01-7
375216144	BRD-K74849643-001-01-7
375216143	BRD-A68829039-001-02-9
375216142	BRD-A37898429-001-01-2
375216141	BRD-K43667166-001-02-6
375216140	BRD-A31107536-001-01-4
375216139	BRD-A05253416-001-01-3
375216138	BRD-A01093674-001-02-2
375216137	BRD-K50979339-001-01-9
375216136	BRD-A08516689-001-01-0
375216135	BRD-K31979321-001-02-1
375216134	BRD-K41676042-001-02-9
375216133	BRD-A66877219-001-02-2
375216132	BRD-A18100213-001-01-6
375216131	BRD-A80668834-001-01-4
375216130	BRD-K57718921-001-01-8
375216129	BRD-A53751319-001-01-5
375216128	BRD-K54526375-001-01-9
375216127	BRD-K04089589-001-01-1
375216126	BRD-A43573968-001-01-0
375216125	BRD-A24162811-001-01-4
375216124	BRD-A40351338-001-01-7
375216123	BRD-K51600245-001-01-3
375216122	BRD-K60361322-001-01-7
375216121	BRD-A36545326-001-02-2
375216120	BRD-K99121925-001-01-1
375216119	BRD-A50149552-001-01-1
375216118	BRD-K02320402-001-01-7
375216117	BRD-A57821640-001-01-2
375216116	BRD-K01896319-001-02-7
375216115	BRD-K34209889-001-01-6
375216114	BRD-A63991346-001-01-2
375216113	BRD-A42948645-001-01-6
375216112	BRD-A59113298-001-01-7
375216111	BRD-K40054480-001-01-1
375216110	BRD-A17714660-001-01-3
375216109	BRD-A78412165-001-01-0
375216108	BRD-K08673401-001-01-4
375216107	BRD-K83639282-001-01-7
375216106	BRD-A36598249-001-01-7
375216105	BRD-A88889412-001-01-8
375216104	BRD-A02264144-001-01-2
375216103	BRD-A07691934-001-02-3
375216102	BRD-A53820306-001-02-1
375216101	BRD-A04388390-001-02-6
375216100	BRD-K16481395-001-02-8
375216099	BRD-K51499143-001-01-3
375216098	BRD-K62674266-001-01-9
375216097	BRD-K14430563-001-01-5
375216096	BRD-A06557778-001-01-8
375216095	BRD-A76167106-001-02-2
375216094	BRD-A55617377-001-01-5
375216093	BRD-A95460965-001-01-0
375216092	BRD-K30352390-001-01-0
375216091	BRD-A20420801-001-01-2
375216090	BRD-A13754825-001-01-5
375216089	BRD-K37207211-001-02-4
375216088	BRD-K91405317-001-01-2
375216087	BRD-K12756306-001-02-5
375216086	BRD-K69859891-001-01-2
375216085	BRD-A02099642-001-01-9
375216084	BRD-A29321012-001-01-8
